purpose computer programming language,developed between,the Bell Telephone Laboratories,F
purpose computer programming language,developed between,use,F
purpose computer programming language,developed between,Dennis Ritchie,F
programming languages,tend to emphasize,data,F
optional library,are standardized as,IEC,F
a C compiler,does not exist,few computer architectures,F
many other popular programming languages,began as,an extension,F
language constructs,require,time support,F
language constructs,map efficiently to,machine instructions,F
many applications,been coded in,assembly language,F
many applications,had formerly been coded,assembly language,F
C program,can be compiled for,few changes,F
assembly language,has become available on,wide range,F
A question,should be tagged with,c,F
A question,should be tagged with,C++,F
A question,should be tagged with,c++,F
A question,should be tagged with,both c,F
the user,are programming in,C,F
the tags,should be left,such cases,F
a C question,has never been tagged,C++,F
Answers,should be deleted as off,topic,F
the question,had,the C++ tag,F
Ruby,is known for,Ruby,F
the MVC Architectural Design Pattern,separates,three different modules,F
rails tag,is particularly appropriate for,questions,F
Questions,be asked on,the appropriate tags,F
JSON,uses,conventions,F
These properties,used instead of,xml,F
These properties,used instead of,These properties,F
These properties,is often used,xml,F
These properties,is often used,These properties,F
Many programming languages,provide,methods,F
JavaScript,includes,example,F
list,defines,six types,F
The JSON format,is based on,two types,F
validation,was added following,the description,F
JSON validation,validate,both current competing JSON standards RFC,F
JSON validation,validate,both current competing JSON standards RFC,F
This extensive library,simplifies,development,F
Microsoft SQL Server,is available in,multiple versions,F
SQL Server,was released on,November 4th,F
Microsoft SQL Server product range,is split broadly into,six categories,F
The primary differences,are licensing,licensing costs,F
The primary differences,are licensing,capacities,F
The primary differences,are licensing,components,F
Other components,include,parallel computation,F
Other components,include,OLAP,F
Other components,include,reporting,F
SQL Server Express,has reduced,functionality,F
SQL Server Express,is free for,distribution,F
SQL Server Express,is free for,use,F
SQL Server Compact Edition,has,functionality,F
SQL Server Compact Edition,has,capacity,F
SQL Server Compact Edition,has,a reduced language,F
Customers,should use,SQL Server Express,F
Customers,should use,LocalDB,F
Microsoft,offers,a comparison table,F
Microsoft,is recommended to use,server tag,F
a JavaScript library,interfaces uses,paradigm,F
a declarative paradigm,makes,a javascript library,F
the components,can be re-rendered individually without,the need,F
the whole page,be repainted by,the browser,F
A user,can update,a particular content,F
A user,can update,re-rendering,F
Current stable version,released on,January,F
Swift,released on,January,F
The language,can use existing,macOS frameworks,F
The language,can sit,side,F
The language,can sit,C,F
The language,can sit,applications,F
Swift,was introduced by,8th June,F
Swift,was introduced by,13th June,F
Swift,was introduced by,the news,F
Swift,was introduced by,5th June,F
Swift,was introduced by,4th June,F
Swift,was introduced with,25th March,F
Swift,was introduced with,20th September,F
Swift,was introduced with,24th March,F
Swift,was introduced with,16th September,F
This tag,should be used only on,questions,F
questions,depend on,code,F
programming language,adds,style messaging,F
C,is now primarily developed by,programming language,F
programming language,adds,the C programming language,F
C,inherits,the syntax,F
C,inherits,primitive types,F
C,adds,syntax,F
C,adds,methods,F
C,has,many powerful features,F
Python,features,the syntax,F
some users,remain on,version,F
some users,remain on,various reasons,F
Python,has reached,End,F
meaning Python,will receive,no further updates,F
meaning Python,will receive,bugfixes,F
Python,has reached,January,F
Python,has reached,Life status,F
Many frameworks,are following,a similar policy,F
question,includes,Python 3.x,F
level python web framework,encourages,rapid development,F
level python web framework,encourages,pragmatic design,F
the non-profit Django Software Foundation,takes,care,F
relational mapper,mediates between,a system,F
relational mapper,mediates between,a relational database,F
relational mapper,mediates between,data models,F
the browser,augment,the HTML vocabulary,F
the browser,augment,directives,F
directives,add,DOM control,F
directives,add,unrolling,F
directives,add,behind DOM,F
directives,add,form validation,F
directives,add,way data binding,F
AngularJS,was developed,Google,F
AngularJS,is used internally by,applications,F
AngularJS,refers to,all 1.x versions,F
tag,be used for,questions,F
versions,include,code names,F
versions,include,release dates,F
versions,include,notes,F
code names,include,code names,F
code names,include,release dates,F
code names,include,notes,F
release dates,include,code names,F
release dates,include,release dates,F
release dates,include,notes,F
Questions,should use,this tag,F
metadata,consists of,styling,F
metadata,consists of,the template,F
metadata,consists of,templateUrl,F
metadata,consists of,the selector,F
application,needs,any value,F
application,needs,function,F
application,needs,feature,F
Angular uses dependency injection,provide,new components,F
Angular uses dependency injection,provide,the services,F
all major versions,feature,some breaking changes,F
specific tags,include,excel,F
specific tags,include,excel,F
specific tags,include,excel,F
specific tags,include,excel,F
specific tags,include,excel,F
specific tags,include,excel,F
specific tags,include,excel,F
specific tags,include,excel,F
Regular expressions,match,patterns,F
all questions,include,a tag,F
Requests,explain,a regular expression pattern,F
Requests,explain,construct,F
this regex mean,contains,details,F
this regex mean,contains,regular expression constructs,F
The term,is typically abbreviated as,regex,F
The term,is typically abbreviated as,RegEx,F
common denominator,recommended for,a tool,F
question,relates to,automata theory sense,F
question,relates to,regular expressions,F
A link,see,link section,F
some representative data,can do,wonders,F
A link,see,attempt,F
issue,been solved by,somebody,F
issue,has already been solved,somebody,F
issue,asking,asking something,F
issue,asking,asking something,F
The following section,outlines,some common recurring topics,F
the tool,are using,using supports,F
the tool,are using,the syntax,F
question,is not specific to,any particular implementation,F
many engines,issue,a warning,F
the regex way,say,the record,F
p,matches,the same string,F
p,matches,expression http,F
Beginners,attempt to use,square brackets,F
Jun,may look like,a regex,F
Jun,may look like,matching months,F
abc,defines,a character class,F
a character class,matches,a single character,F
abc,defines,the record,F
The proper way,express,alternation,F
related dialects,will need,backslashes,F
beginners,will use negated,character classes,F
The proper way,express,many dialects,F
beginners,will use negated,attempt,F
turn,followed by,any single character,F
abc,matches,a single character,F
the character class negation operator,is distinct from,the beginning,F
the engine,will find,the engine,F
The regex a.,will match,the entire string,F
b,will match,the entire string,F
abc,captures,the last occurrence,F
abc,captures,string,F
Common applications,include,data validation,F
Common applications,include,the production,F
Common applications,include,data,F
Common applications,include,data,F
Common applications,include,many other tasks,F
regular expressions,would be useful on,Internet search engines,F
many cases system administrators,can run,queries,F
search engines,do not offer,regex support,F
many cases system administrators,can run,many cases system administrators,F
search engines,do not offer,the public,F
a smartphone,was first launched on,June,F
Native iOS applications,are written in,the release,F
Native iOS applications,are written in,the release,F
questions,are also applicable to,iPod touch devices,F
The iPhone,wear,both tags,F
several hardware features,are accessible to,native applications,F
several hardware features,are accessible to,some cases,F
sensors,are accessible to,native applications,F
sensors,are accessible to,some cases,F
several hardware features,are accessible to,native applications,F
several hardware features,are accessible to,some cases,F
classes,exist in,both Cocoa,F
classes,exist in,Cocoa Touch,F
language,combines,concepts,F
language,combines,Perl,F
language,combines,Smalltalk,F
language,combines,Lisp,F
language,combines,concepts,F
language,supports,multiple programming paradigms,F
language,combines,Smalltalk,F
language,combines,Lisp,F
language,combines,Perl,F
language,combines,concepts,F
language,has,a dynamic type system,F
language,has,automatic memory management,F
language,combines,concepts,F
language,combines,Smalltalk,F
language,combines,Lisp,F
language,combines,Perl,F
language,combines,Smalltalk,F
language,combines,Lisp,F
language,combines,Perl,F
primary purpose,help,every programmer,F
primary purpose,enjoy,programming,F
Ruby,was initially conceived on,February,F
Ruby's mindshare,spiked around,Ruby,F
Ruby,continuing to find,acceptance,F
AJAX,update displayed,information,F
AJAX,uses,API,F
data,was only sent during,the client communication phase,F
Each HTML request,would provide,part,F
Each HTML request,would provide,part,F
This second alternative,used,operations,F
an entire data,reloading,the base page,F
an entire data,set into,the client,F
level API,encapsulate,object,F
level API,providing,interface,F
The client,opens,a new XMLHttpRequest,F
The client,requests,a web page,F
a special page,loads,data,F
This request,is typically aimed at,a special page,F
the code,must handle,the communications layer,F
the client,receives,a packet,F
this callback function,will be called,every time,F
the client,receives,the server,F
many javascript libraries,will handle,this interaction,F
a new API,called fetch,an example,F
question,relates to,programming using Linux APIs,F
computer operating system,consists of,space libraries,F
computer operating system,consists of,programs,F
a system,uses,a monolithic kernel,F
a monolithic kernel,handles,file system access,F
Device drivers,integrated directly with,the kernel,F
Device drivers,are either integrated,the kernel,F
Separate projects,interface with,the kernel,F
The graphical user interface,used by,Linux systems,F
The linux tag,is generally used for,questions,F
Notable questions,be properly tagged as,Unix,F
some features,are specific to,Linux,F
A fair number,tagged with,shell,F
the particular shell,are interested in,bash,F
regarding writing GNU,should be tagged,kernel,F
Distrowatch aggregates,keeps,track,F
XML flexibility,lends to,a wide variety,F
The tags,will be similar to,tags,F
The tags,will be similar to,HTML,F
a language,is very similar to,HTML,F
this way XML,acts like,this way XML,F
this way XML,acts like,language,F
a language,create,other languages,F
The design goals,emphasize,simplicity,F
The design goals,emphasize,generality,F
The design goals,emphasize,usability,F
the design,focuses on,documents,F
the design,is widely used for,the representation,F
XML,has reached,version,F
XML,was introduced in,version,F
XML,has,some unique features,F
the structure,is very similar to,the structure,F
the nodes,being called,tags,F
The following links,provide,additional information,F
the text,serves as,an example,F
The following text,is defined using,entity references,F
The following links,learn about,sgml html xhtml xquery xpath xslt xlink xpointerxml,F
an open source web application framework,implements,pattern,F
tooling,implements,pattern,F
source web application framework,implements,pattern,F
tooling,implements,pattern,F
The ASP.NET MVC Framework,provides,an alternative,F
The ASP.NET MVC Framework,provides,the ASP.NET WebForms Framework,F
The ASP.NET MVC Framework,uses existing,existing ASP.NET features,F
The ASP.NET MVC Framework,has become,initiative,F
The ASP.NET MVC Framework,has become,recent versions,F
mvc releases,tend to package,additional technologies,F
ASP.NET MVC,is based separates,architectural pattern,F
ASP.NET MVC,is based separates,an application,F
The reason,is to provide,overall architecture,F
The reason,is to provide,improving maintainability,F
This concept,is often referred to as,Separation,F
A model,represents,the state,F
a model,maps to,a database table,F
A controller,handles,interactions,F
A controller,handles,updates,F
A model,reflect,a change,F
A controller,passes,information,F
A controller,passes,the view,F
A view,accepts,necessary information,F
A view,renders,a user interface,F
Microsoft,has shipped,the framework,F
Microsoft,has shipped,the framework,F
Microsoft,has shipped,a specific release,F
Microsoft,has shipped,a specific release,F
versions,tied to,a specific version,F
The first thing,apply,all updates,F
The first thing,is open up,the NuGet package manager,F
compatibility,stay with,version jQuery 1.x,F
questions,may refer to,a specific version,F
questions,apply to,versions,F
the question,says,MVC3,F
question,is specifically about programming,any MS Office application,F
programming language,was first introduced by,Microsoft,F
VBA,uses,a subset,F
VBA 6 code,will run equally well on,any host,F
VBA,is still built into,Microsoft Office applications,F
new features,allow,VBA,F
specific object models,are regularly supplemented to support,new functionality,F
several important changes,made to,VBA,F
VBA support,be locked,a security measure,F
VBA support,be locked,network administrators,F
Microsoft returned VBA,returned,Microsoft returned VBA,F
Microsoft returned VBA,returned,Office,F
VBA VBA,has repeatedly replied,a large amount,F
VBA VBA,will be removed altogether from,Office,F
a simple subroutine,generates,a message box,F
a simple subroutine,prints,a message,F
a simple subroutine,prints,the Immediate window,F
Spring,provides,services,F
Spring,provides,functionalities,F
People,ask about,the following Spring topics,F
The data,are typically organized to,model aspects,F
The data,are typically organized to,a way,F
a way,supports finding,a hotel,F
The data,is typically organized to,model aspects,F
The data,is typically organized to,a way,F
A large proportion,rely on,databases,F
database systems,provide,other properties,F
database systems,provide,persistence,F
computer science graduates,cite,Databases database class,F
The term database,be confused with,Database Management System,F
An atomic system,must guarantee,every situation,F
a committed transaction,appears,the outside world,F
any transaction,will bring,the database,F
any transaction,will bring,one valid state,F
Any data,written to,the database,F
the application programmer,might have wanted,all ways,F
any programming errors,result in,the violation,F
the concurrent execution,results in,a system state,F
the effects,be visible to,another transaction,F
Durability,will remain,the event,F
the results,need to be,a relational database,F
the results,need to be,instance,F
transactions,must be recorded in,a non-volatile memory,F
effects,must be recorded in,a non-volatile memory,F
topic questions,include,those about theme development,F
webmasters,have,the flexibility,F
webmasters,have,dynamic presentation,F
WordPress,allows,developers,F
WordPress,allows,WordPress system,F
pieces,can be grouped into,separate executables,F
WordPress,extend,functionality,F
WordPress,should be distinguished from,wordpress.com,F
Questions,asked on,Stack Exchange WordPress Development,F
server configuration,asked on,Stack Exchange WordPress Development,F
practices,asked on,Stack Exchange WordPress Development,F
WordPress,appeared,January,F
WordPress,has since been improved,many times,F
WordPress,has since been improved,updates,F
major release,released on,August,F
WordPress,released on,August,F
The source code,is hosted on,GitHub,F
The source code,licensed under,the terms,F
Laravel,will release,major updates,F
Laravel,will release,version,F
development,is lead by,Taylor Otwell,F
programming languages,provide,a dedicated string data type,F
programming languages,providing,a way,F
programming languages,denote,string literals,F
the right string type,decrease,the order,F
the wrong one,be able to accommodate,string data,F
languages,support,strings,F
languages,support,a list,F
a special string,is getting,Unicode support,F
the complexities,set into,the string type,F
strings,can be iterated,languages,F
string operations,create,new strings,F
some early adopters,transitioned,transitioned form UCS2,F
many encodings,used,text strings,F
modern usage,is converging on,Unicode,F
some early adopters,transitioned,UTF,F
some early adopters,transitioned,a persistence format,F
Windows software,adopts,the WinAPI convention,F
a String,is surrounded by,double quotes,F
a String,is surrounded by,example,F
a String,is surrounded by,C++,F
a String,is surrounded by,Java,F
Framework,used to create,rich client user experiences,F
Runtime languages,define,user interface elements,F
A fundamental aspect,is to separate,the user interface definition,F
developers,work concurrently on,the business logic,F
designers,work concurrently on,the business logic,F
A fundamental aspect,is to separate,the business logic,F
developers,work concurrently on,a single project,F
designers,work concurrently on,a single project,F
UI,rendering,the video hardware,F
UI,rendering,the use,F
computers GPU,frees,the CPU,F
WPF runtime libraries,are included in,all versions,F
WPF applications,hosted as,object,F
WPF applications,hosted as,a website,F
WPF runtime libraries,will be provided by,future,F
nuget packages,known as,App Local,F
nuget packages,known as,order,F
WinUI frameworks,became,December,F
WPF,is starting with,System,F
tool,runs on,macos,F
this tag,should be used only for,questions,F
question,avoid adding,this tag,F
Support questions,may be asked on,Windows,F
Windows,was released on,October,F
Windows,was released to,October,F
Windows,was released to,the market,F
question,use,the tag,F
MongoDB,supports,a large number,F
all versions,released after,October,F
Commercial Licenses,provides,the Aggregation Framework,F
Commercial Licenses,provides,Reduce,F
Commercial Licenses,are also available from,MongoDB MongoDB,F
Commercial Licenses,provides,complex queries,F
Commercial Licenses,offers,a powerful query language,F
Community Supported Drivers,Supported,Community Supported Drivers,F
Community Supported Drivers,offer,support,F
Drivers,are available for,popular programming languages,F
Client Libraries,are available for,popular programming languages,F
Community Supported Drivers,offer,further programming languages,F
The current production release series,take,advantage,F
the Security section,includes,a MongoDB Security Checklist,F
Inc.,provides,archives,F
the company,develop,related tools,F
the company,develop,services including MongoDB Cloud Manager,F
MongoDB,covers,MongoDB,F
superset,compiles to,plain JavaScript,F
This tag,is not used for,general JavaScript questions,F
superset,compiles to,plain JavaScript,F
open source software,released under,the PostgreSQL License,F
Numerous forks,exist for,specialized tasks,F
features,differ from,PostgreSQL,F
syntax,differ from,PostgreSQL,F
compatible shell,incorporates,useful features,F
compatible shell,incorporates,useful features,F
sh scripts,can be run by,addition,F
sh scripts,can be run by,modification,F
Linux installations,should be using,using something,F
macOS,uses,version,F
macOS,uses,licensing issues,F
macOS,uses,default,F
an answerer,assume,an explicit version,F
Questions tagged osx,imply,version,F
line characters,Use,v yourfile,F
line characters,Use,echo,F
future readers,can benefit from,question,F
DOS carriage returns,will show,M,F
DOS carriage returns,will show,each line,F
The bash tag,should be reserved for,problems,F
the error,is automatically caught by,shellcheck,F
Some fundamentals,are surprising even to,veterans,F
Bash questions,are not really specific to,Bash,F
The Stack Overflow bash chat,is useful for coordinating,coordinating work,F
portion,is still often referred to,that way,F
this tag,be used for,questions,F
this tag,be confused with,vb6,F
this tag,be confused with,vba,F
this tag,be confused with,vbscript,F
those languages,share,a similar syntax,F
the following versions,have been released,date,F
NET,is supported in,a wide range,F
general programming questions,happen to involve,a Git repository,F
Oracle,provides,a free version,F
posting questions,include,version,F
posting questions,include,Oracle edition,F
the ability,perform,work,F
the ability,perform,questions regarding multi-threading,F
the ability,perform,multiple concurrent streams,F
a processor,can create,this model,F
multiple threads,will be executed in,parallel,F
a unique heap,shared by,memory,F
the diminishing amount,can be achieved by,numbers,F
the overall aim,is to minimize,the amount,F
the overall aim,is to minimize,any concurrent system,F
This tag,be used for,questions,F
Eclipse IDE,used for,the use,F
framework,is used for managing,ins,F
framework,is used for managing,runtime,F
the IDE,form,general Rich Client Platform,F
the Eclipse CDT Project,supplies,Java web applications,F
PyDev,provides,PyDev,F
Eclipse IDE,provides,a crucial part,F
version,Download,site,F
version,Download,the Eclipse Platform project,F
The list tag,may refer to,list,F
every programming language,provides,support,F
inductive properties,lend,every programming language,F
every programming language,are particularly common in,functional languages,F
inductive properties,lend,recursive abstractions,F
The flexibility,is somewhat offset by,O,F
dynamic arrays,support,O,F
The AWS tag,be used with,other tags,F
Software,provided by,Amazon,F
Software,provided by,centers,F
a subsidiary,provides on,demand cloud computing platforms,F
a subsidiary,provides on,APIs,F
a subsidiary,provides on,individuals,F
a subsidiary,provides on,companies,F
a subsidiary,provides on,governments,F
numerous features,work across,the web,F
numerous features,work across,Android,F
numerous features,work across,iOS,F
a sequence,defines,an abstract solution,F
a sequence,defines,a problem,F
issue,is related to,algorithm design,F
An algorithm,can solve,a class,F
An algorithm,can be expressed in,many ways,F
class,be solved by,algorithms,F
Algorithm performance,is often rated with,???? notation,F
A key algorithm classification,provide,a correct result,F
question,relates to using,specific behavior,F
question,relates to using,using macOS APIs,F
A form,contains,elements,F
inputs,may include,inputs,F
inputs,may include,text fields,F
inputs,may include,checkboxes,F
inputs,may include,buttons,F
outputs,may include,inputs,F
outputs,may include,text fields,F
outputs,may include,checkboxes,F
outputs,may include,buttons,F
the method,used to make,the request,F
HTML Forms,are required to collect,different kinds,F
Forms,contain,special elements,F
Forms,submit,buttons,F
Users,complete,a form,F
The image tag,be used for,assistance,F
Questions,should include,the tags,F
the question,relates to,format conversion,F
Images,are typically rendered as,the case,F
tags,classify,the type,F
A community list,is available at,Scala,F
General server help,can be obtained at,Server Fault,F
web applications,run,data,F
services,run,data,F
web applications,run,Microsoft data centres,F
services,run,Microsoft data centres,F
Microsoft Azure,can be used to build,web applications,F
Microsoft Azure,can be used to build,services,F
Microsoft Azure,can connect on,premises applications,F
Microsoft Azure,can connect on,map,F
Microsoft Azure,offers,several services,F
Spring Boot,takes,an opinionated view,F
Spring Boot,makes,Spring Boot,F
Spring Boot,consists of,modules,F
stopping Spring Boot created applications,created,stopping Spring Boot created applications,F
stopping Spring Boot created applications,created,stopping Spring Boot created applications,F
some functionality,can be used on,A command line interface,F
stopping Spring Boot created applications,provides,some functionality,F
Module,autoconfigure,a wide range,F
Module,autoconfigure,a wide range,F
Module,autoconfigure,a wide range,F
This project,will enable,certain enterprise features,F
This project,will enable,application,F
the auto configure module,uses,autodetection,F
the auto configure module,detect,certain frameworks,F
Different quickstart projects,include as,a dependency,F
Different quickstart projects,will have,dependencies,F
The maven,build,tool,F
gradle,build,tool,F
the actual version numbers,are sometimes confused with,the last two digits,F
these version numbers,are shown as,V-nn.x,F
edition,fits,needs,F
major differences,can be seen at,a glance,F
the code,was written in,Visual Studio,F
Bootstrap,includes,other things,F
Bootstrap,is tested,the major modern browsers,F
the default download package,contains,CSS files,F
v3.1.0,was licensed under,the Apache 2 License,F
an open source framework,uses,the same design,F
an open source framework,uses,React,F
typescript,is often used to bring,clarity,F
The idea,be captured by,the slogan,F
all changes,are sent through,an API,F
all changes,are sent through,the native portion,F
the app,wait for,unfinished JavaScript operations,F
Questions,may find,responses,F
The docker tag,is often paired with,other tags,F
a set,allow,developers,F
The term docker,refers to,a set,F
a set,build,containers,F
Docker,run,processes,F
The default execution driver,'s mainly written in,Go,F
The default execution driver,can be found on,release 0.9 source,F
The default execution driver,can be found on,Github,F
code,can be found on,release 0.9 source,F
code,can be found on,Github,F
stable version,is given by,the following badge,F
the following badge,links to,the corresponding release notes,F
November 2019 Docker Inc. sold Docker Inc. enterprise business,sold,November 2019 Docker Inc. sold Docker Inc. enterprise business,F
November 2019 Docker Inc. sold Docker Inc. enterprise business,sold,software,F
November 2019 Docker Inc. sold Docker Inc. enterprise business,sold,November 2019 Docker Inc. sold Docker Inc. enterprise business,F
November 2019 Docker Inc. sold Docker Inc. enterprise business,sold,Mirantis,F
Python,maintained since,January 1st,F
the question,concerns,an issue,F
life date,was set as,the 1st,F
life date,see,PEP,F
All new projects,target,Python,F
program,performs,a specific task,F
program,is relatively independent of,the remaining code,F
A subroutine,expects to obtain,data values,F
A subroutine,return,value,F
A subroutine,return,parameters,F
A subroutine,provide,various result values,F
A subroutine,return,A subroutine caller,F
a common use,is to implement,mathematical functions,F
the purpose,compute,results,F
values,are entirely determined by,the parameters,F
a common use,compute,results,F
Examples,might include computing,the logarithm,F
Examples,might include computing,the determinant,F
a subroutine call,have,side effects,F
A subprogram,may return,different results,F
A subprogram,is called,each time,F
A subprogram,is called with,the same arguments,F
A subroutine,may call,A subroutine,F
A subroutine,may call,places,F
direct implementation,defined by,mathematical induction,F
